ruta_completa,tema_principal,subcarpeta_1,subcarpeta_2,subcarpeta_3,subcarpeta_4,subcarpeta_5,nombre_archivo,escenario,periodo,escala,sector,sub_sector,componente,tipo,atributo,diferenciador
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2021.jpg,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,RIESGO,Susceptibilidad a Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2041.jpg,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,RIESGO,Susceptibilidad a Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2061.jpg,SSP370,2061-2080,Sectorial,Hidrocarburos,Transporte,Infraestructura,RIESGO,Susceptibilidad a Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2081.jpg,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,RIESGO,Susceptibilidad a Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2021__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2021__.jpg,SSP245,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2041__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2041__.jpg,SSP245,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2061__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2061__.jpg,SSP245,2061-2080,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2081__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2081__.jpg,SSP245,2081-2100,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2021__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2021__.jpg,SSP370,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2041__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2041__.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2061__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2061__.jpg,SSP370,2061-2080,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2081__.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2081__.jpg,SSP370,2081-2100,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2021.jpg,SSP245,2021-2040,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2041.jpg,SSP245,2041-2060,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2061.jpg,SSP245,2061-2080,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_245_2081.jpg,SSP245,2081-2100,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2021.jpg,SSP370,2021-2040,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2041.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2061.jpg,SSP370,2061-2080,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_DESLIZ_RIESGO_370_2081.jpg,SSP370,2081-2100,Sectorial,Minería,Producción,Infraestructura,RIESGO,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2021.jpg,SSP245,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2041.jpg,SSP245,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2061.jpg,SSP245,2061-2080,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_245_2081.jpg,SSP245,2081-2100,Sectorial,Minería,Producción,Infraestructura,AMENAZA,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2021.jpg,SSP370,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Incendio,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2041.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,INCEND,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2061.jpg,SSP370,2061-2080,Sectorial,Minería,Producción,Infraestructura,AMENAZA,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_AMENAZA_370_2081.jpg,SSP370,2081-2100,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2021.jpg,SSP245,2021-2040,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2041.jpg,SSP245,2041-2060,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2061.jpg,SSP245,2061-2080,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_245_2081.jpg,SSP245,2081-2100,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2021.jpg,SSP370,2021-2040,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2041.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2061.jpg,SSP370,2061-2080,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INCEND_RIESGO_370_2081.jpg,SSP370,2081-2100,Sectorial,Minería,Producción,Infraestructura,RIESGO,INCEND,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2021.jpg,SSP245,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2041.jpg,SSP245,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2061.jpg,SSP245,2061-2080,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_245_2081.jpg,SSP245,2081-2100,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2021.jpg,SSP370,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2041.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2061.jpg,SSP370,2061-2080,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_AMENAZA_370_2081.jpg,SSP370,2081-2100,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2021.jpg,SSP245,2021-2040,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2041.jpg,SSP245,2041-2060,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2061.jpg,SSP245,2061-2080,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_245_2081.jpg,SSP245,2081-2100,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2021.jpg,SSP370,2021-2040,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2041.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2061.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SEC_MIN_PRODxSucep_INUNDA_RIESGO_370_2081.jpg,SSP370,2081-2100,Sectorial,Minería,Producción,Infraestructura,RIESGO,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_245_2021_2040.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_245_2021_2040.jpg,SSP245,2021-2040,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_245_2041_2060.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_245_2041_2060.jpg,SSP245,2041-2060,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_245_2061_2080.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_245_2061_2080.jpg,SSP245,2061-2080,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_245_2081_2100.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_245_2081_2100.jpg,SSP245,2081-2100,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_370_2021_2040.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_370_2021_2040.jpg,SSP370,2021-2040,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_370_2041_2060.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_370_2041_2060.jpg,SSP370,2041-2060,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_370_2061_2080.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_370_2061_2080.jpg,SSP370,2061-2080,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\Sector_Minero_Transpo_Inun_Amenaza_370_2081_2100.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,Sector_Minero_Transpo_Inun_Amenaza_370_2081_2100.jpg,SSP370,2081-2100,Sectorial,Minería,Transporte,Infraestructura,AMENAZA,Inundación,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2021.jpg,SSP245,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_3
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2041.jpg,SSP245,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_3
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2061.jpg,SSP245,2061-2080,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_3
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2081.jpg,SSP245,2081-2100,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_3
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2021.jpg,SSP370,2021-2040,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_3
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_TRANS\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_MIN_TRANS,,,,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2041.jpg,SSP370,2041-2060,Sectorial,Minería,Producción,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_3
